dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address,address-text,description,notes,organisation,tree,tree-preservation-order,tree-preservation-order-tree,tree-species
tree,,7002018347,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.158) 1995 The Rectory, Adwick-le-Street",109,POINT (-1.183900 53.569777),tree,DMBC/TPO/00158/T2,,geography,,The Rectory Village Street Adwick Le Street Doncaster South Yorkshire DN6 7AD,,In front garden of The Rectory. SE 5415 0844,,,,,Sycamore
tree,,7002018348,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.158) 1995 The Rectory, Adwick-le-Street",109,POINT (-1.184222 53.569687),tree,DMBC/TPO/00158/T4,,geography,,The Rectory Village Street Adwick Le Street Doncaster South Yorkshire DN6 7AD,,In rear garden of The Rectory. SE 5412 0843,,,,,Yew
tree,,7002018349,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.158) 1995 The Rectory, Adwick-le-Street",109,POINT (-1.184465 53.569784),tree,DMBC/TPO/00158/T6,,geography,,The Rectory Village Street Adwick Le Street Doncaster South Yorkshire DN6 7AD,,In the rear garden of The Rectory. SE 5411 0844,,,,,Sycamore
tree,,7002018350,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.298) 2009 Tickhill Central,109,POINT (-1.111094 53.431773),tree,DMBC/TPO/00298/T8,,geography,,Street Record Northgate Tickhill Doncaster South Yorkshire,,Standing within the curtilage of St Mary's Churchyard; adjacent to the north western boundary approximately 11m north of T7.,,,,,Lime
tree,,7002018351,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.298) 2009 Tickhill Central,109,POINT (-1.110834 53.431830),tree,DMBC/TPO/00298/T9,,geography,,Street Record Northgate Tickhill Doncaster South Yorkshire,,Standing within the curtilage of St Mary's Churchyard; adjacent to the north western boundary approximately 11m north of T8.,,,,,Lime
tree,,7002018352,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.298) 2009 Tickhill Central,109,POINT (-1.111420 53.431501),tree,DMBC/TPO/00298/T11,,geography,,Street Record Northgate Tickhill Doncaster South Yorkshire,,Standing within the curtilage of St Mary's Churchyard; within the graveyard to the west of the path between St Mary's Gate and Bride Church Lane approximately 38m southwest of the St Mary's Gate entrance and 7m from the path.,,,,,Sycamore
tree,,7002018353,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.103) 1993 Hickleton,109,POINT (-1.270910 53.540136),tree,DMBC/TPO/00103/T38,,geography,,Tree Preservation Order Doncaster Road Hickleton Doncaster South Yorkshire,,To the east of Hickleton Road within the parkland (OS Grid Ref 48420507),,,,,Lime
tree,,7002018354,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.103) 1993 Hickleton,109,POINT (-1.270542 53.540346),tree,DMBC/TPO/00103/T40,,geography,,Tree Preservation Order Doncaster Road Hickleton Doncaster South Yorkshire,,To the east of Hickleton Road within the parkland (OS Grid Ref 48440510),,,,,Lime
tree,,7002018355,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.103) 1993 Hickleton,109,POINT (-1.269405 53.540429),tree,DMBC/TPO/00103/T42,,geography,,Tree Preservation Order Doncaster Road Hickleton Doncaster South Yorkshire,,To the east of Hickleton Road within the parkland (OS Grid Ref 48520511),,,,,Lime
tree,,7002018356,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.103) 1993 Hickleton,109,POINT (-1.269441 53.540693),tree,DMBC/TPO/00103/T44,,geography,,Tree Preservation Order Doncaster Road Hickleton Doncaster South Yorkshire,,To the east of Hickleton Road within the parkland (OS Grid Ref 48520515),,,,,Lime
tree,,7002018357,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.103) 1993 Hickleton,109,POINT (-1.269421 53.541902),tree,DMBC/TPO/00103/T45,,geography,,Tree Preservation Order Doncaster Road Hickleton Doncaster South Yorkshire,,Within the parkland to the south of Barnsley Road within the parkland (OS Grid Ref 48520528),,,,,Lime
tree,,7002018358,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.103) 1993 Hickleton,109,POINT (-1.268824 53.541910),tree,DMBC/TPO/00103/T47,,geography,,Tree Preservation Order Doncaster Road Hickleton Doncaster South Yorkshire,,Within the parkland to the south of Barnsley Road within the parkland (OS Grid Ref 48560528),,,,,Lime
tree,,7002018359,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.81) 1991 Ashmount Club, 50 High Road, Balby",109,POINT (-1.153508 53.505889),tree,DMBC/TPO/00081/T1,,geography,,The Ashmount Club 50 High Road Balby Doncaster South Yorkshire DN4 0NW,,Adjacent to driveway on Frontage to Ashmount Club,,,,,Lime
tree,,7002018360,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.81) 1991 Ashmount Club, 50 High Road, Balby",109,POINT (-1.153288 53.505905),tree,DMBC/TPO/00081/T2,,geography,,The Ashmount Club 50 High Road Balby Doncaster South Yorkshire DN4 0NW,,On front garden of Ashmount Club,,,,,False Acacia
tree,,7002018361,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.105) 1993 Church Lane, Balby",109,POINT (-1.172433 53.504602),tree,DMBC/TPO/00105/T1,,geography,,25 Church Lane Balby Doncaster South Yorkshire DN4 0XB,,Situated adjacent to the western boundary,,,,,Ash
tree,,7002018362,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.211) 1998 Wadworth,109,POINT (-1.136011 53.467068),tree,DMBC/TPO/00211/T1,,geography,,Tree Preservation Order Church Lane Wadworth Doncaster South Yorkshire,,"In field 4605 opposite Manor House, Carr Lane. SK 5745 9705",,,,,Walnut
tree,,7002018363,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.211) 1998 Wadworth,109,POINT (-1.135736 53.466828),tree,DMBC/TPO/00211/T3,,geography,,Tree Preservation Order Church Lane Wadworth Doncaster South Yorkshire,,"In front garden of Manor House, Carr Lane. SK 5747 9702",,,,,Yew
tree,,7002018364,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.227965 53.606570),tree,DMBC/TPO/00077/T1,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,Situated in the field fronting Bannister Lane and adjacent to 'Sweetmeadow',,,,,Beech
tree,,7002018365,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.227640 53.604750),tree,DMBC/TPO/00077/T3,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,"Situated on the north eastern boundary, Skelbrooke Hall Garden",,,,,Sycamore
tree,,7002018366,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.227773 53.604317),tree,DMBC/TPO/00077/T5,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,Within the garden of Skelbroke Hall on eastern frontage,,,,,Ash
tree,,7002018367,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.228284 53.603982),tree,DMBC/TPO/00077/T6,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,Within the garden of Skelbroke Hall (South-east side),,,,,Sycamore
tree,,7002018368,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.230003 53.604304),tree,DMBC/TPO/00077/T8,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,"Within the rear garden of 'The Pantiles', Bannister Lane",,,,,Alder
tree,,7002018369,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.230884 53.603791),tree,DMBC/TPO/00077/T10,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,Within the side garden of West Lodge,,,,,Sycamore
tree,,7002018370,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.230145 53.603553),tree,DMBC/TPO/00077/T11,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,"Within the rear garden of 'The Copse', opposite end cottage",,,,,Sycamore
tree,,7002018371,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.77) 1991 Skelbrooke,109,POINT (-1.230932 53.603244),tree,DMBC/TPO/00077/T13,,geography,,Tree Preservation Order Bannister Lane Skelbrooke Doncaster South Yorkshire,,Within the front garden of Rectory Cottage,,,,,Beech
tree,,7002018372,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.135) 1994 Braithwell First and Middle School,109,POINT (-1.201991 53.446797),tree,DMBC/TPO/00135/T2,,geography,,1 Birchwood Gardens Braithwell Rotherham South Yorkshire S66 7BT,,On the front lawn area of the school,,,,,Beech
tree,,7002018373,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.146917 53.490934),tree,DMBC/TPO/00112/T1,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Within the front garden of Allen House,,,,,Laburnum
tree,,7002018374,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.144208 53.491677),tree,DMBC/TPO/00112/T3,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Alongside road from Allen House,,,,,Malus
tree,,7002018375,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.143860 53.491361),tree,DMBC/TPO/00112/T4,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Edge of compound,,,,,Sycamore
tree,,7002018376,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.147513 53.492620),tree,DMBC/TPO/00112/T5,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Adjacent to wood boundary fence,,,,,Lime
tree,,7002018377,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.147016 53.492741),tree,DMBC/TPO/00112/T6,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Adjacent to T5,,,,,Horse Chestnut
tree,,7002018378,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.141540 53.495413),tree,DMBC/TPO/00112/T8,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,In middle down from the water tower,,,,,Hornbeam
tree,,7002018379,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.147827 53.491576),tree,DMBC/TPO/00112/T10,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Rear garden of no.7 [Fulwood Drive],,,,,Oak
tree,,7002018380,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.147993 53.491750),tree,DMBC/TPO/00112/T11,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Rear garden of no.11 [Fulwood Drive],,,,,Oak
tree,,7002018381,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.147232 53.494566),tree,DMBC/TPO/00112/T13,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,North of building,,,,,Walnut
tree,,7002018382,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.148180 53.494877),tree,DMBC/TPO/00112/T16,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Centre of grass field,,,,,Walnut
tree,,7002018383,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.147372 53.495041),tree,DMBC/TPO/00112/T17,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Near road junction,,,,,Horse Chestnut
tree,,7002018384,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.149260 53.495582),tree,DMBC/TPO/00112/T19,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Near northern end of woodland,,,,,Horse Chestnut
tree,,7002018385,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.112) 1993 St. Catherine's Hospital Site, Balby",109,POINT (-1.148160 53.495395),tree,DMBC/TPO/00112/T20,,geography,,St Catherines Hospital Tickhill Road Balby Doncaster South Yorkshire DN4 8QN,,Near road,,,,,Hawthorn
tree,,7002018386,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.213) 1998 Wilsic Hall,109,POINT (-1.150411 53.457267),tree,DMBC/TPO/00213/T5,,geography,,Wilsic Hall School Wilsic Road Wilsic Doncaster South Yorkshire DN11 9AG,,Located in a field to the north east of Wilsic Hall. SK 5651 9594,,,,,Sycamore
tree,,7002018387,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.213) 1998 Wilsic Hall,109,POINT (-1.149708 53.456976),tree,DMBC/TPO/00213/T6,,geography,,Wilsic Hall School Wilsic Road Wilsic Doncaster South Yorkshire DN11 9AG,,Located to the north east of Wilsic Hall adjacent to the old walled garden. SK 5655 9591,,,,,Yew
tree,,7002018388,2022-10-27,,,Doncaster Borough Council Tree Preservation Order (No.213) 1998 Wilsic Hall,109,POINT (-1.153236 53.455838),tree,DMBC/TPO/00213/T8,,geography,,Wilsic Hall School Wilsic Road Wilsic Doncaster South Yorkshire DN11 9AG,,Located to the south west of Wilsic Hall adjacent to the boundary with Crow Plantation. SK 5632 9578,,,,,Beech
tree,,7002018389,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.149708 53.530345),tree,DMBC/TPO/00147/T1,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,Within the rear garden of No.12 Northfield Lane.,,,,,Sycamore
tree,,7002018390,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.149457 53.530282),tree,DMBC/TPO/00147/T2,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,On the western boundary of the garage site O/S No. SE 56490407.,,,,,Field Maple
tree,,7002018391,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.149248 53.530130),tree,DMBC/TPO/00147/T3,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,"On the rear boundary of No.4 Northfield Road, adjacent to the garage site.",,,,,Sycamore
tree,,7002018392,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.149160 53.530107),tree,DMBC/TPO/00147/T4,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,Within the rear garden of No.4 Northfield Road.,,,,,Sycamore
tree,,7002018393,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.148718 53.529728),tree,DMBC/TPO/00147/T6,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,Within the front garden of No.4 Sprotbrough Road.,,,,,Beech
tree,,7002018394,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.150724 53.529227),tree,DMBC/TPO/00147/T9,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,Within the front garden of No.36 Sprotbrough Road.,,,,,Beech
tree,,7002018395,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.147) 1995 Sprotbrough Road / Northfield Road,",109,POINT (-1.150629 53.528952),tree,DMBC/TPO/00147/T10,,geography,,Tree Preservation Order Northfield Road Sprotbrough Doncaster South Yorkshire,,Within the front garden of No.41 Sprotbrough Road.,,,,,Sycamore
tree,,7002018396,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.137) 1994 Cusworth View, Sprotbrough",109,POINT (-1.168447 53.524634),tree,DMBC/TPO/00137/T1,,geography,,Tree Preservation Order Challenger Drive Sprotbrough Doncaster South Yorkshire,,"Within the field adjacent to the rear boundary of 37 Valiant Gardens, Sprotbrough.",,,,,Horse Chestnut
tree,,7002018397,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.132) 1994 Sprotbrough Road, Sprotbrough",109,POINT (-1.158215 53.524898),tree,DMBC/TPO/00132/T1,,geography,,160 Sprotbrough Road Sprotbrough Doncaster South Yorkshire DN5 8BB,,Within the front garden boundary between Nos.162 and 164 Sprotbrough Road.,,,,,Prunus
tree,,7002018398,2022-10-27,,,"Doncaster Borough Council Tree Preservation Order (No.132) 1994 Sprotbrough Road, Sprotbrough",109,POINT (-1.158086 53.524841),tree,DMBC/TPO/00132/T2,,geography,,160 Sprotbrough Road Sprotbrough Doncaster South Yorkshire DN5 8BB,,Within the front garden of No.162 Sprotbrough Road.,,,,,Birch
